clip_id,genre,genre_id,track_path,track_name,clip_path,start_sec,end_sec,duration_sec,segment_idx,track_idx,lyrics_text,lyrics_status,split
hiphop_096_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00096.wav,hiphop.00096,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_096_1.wav,10.0,20.0,10.0,1,96,,pending,train
hiphop_096_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00096.wav,hiphop.00096,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_096_2.wav,20.0,30.0,10.0,2,96,,pending,train
hiphop_097_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_0.wav,0.0,10.0,10.0,0,97,,pending,train
hiphop_097_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_1.wav,10.0,20.0,10.0,1,97,,pending,train
hiphop_097_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_2.wav,20.0,30.0,10.0,2,97,,pending,train
hiphop_098_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_0.wav,0.0,10.0,10.0,0,98,,pending,val
hiphop_098_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_1.wav,10.0,20.0,10.0,1,98,,pending,val
hiphop_098_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_2.wav,20.0,30.0,10.0,2,98,,pending,val
hiphop_099_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_0.wav,0.0,10.0,10.0,0,99,,pending,train
hiphop_099_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_1.wav,10.0,20.0,10.0,1,99,,pending,train
hiphop_099_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_2.wav,20.0,30.0,10.0,2,99,,pending,train
jazz_000_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_0.wav,0.0,10.0,10.0,0,0,,pending,train
jazz_000_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_1.wav,10.0,20.0,10.0,1,0,,pending,train
jazz_000_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_2.wav,20.0,30.0,10.0,2,0,,pending,train
jazz_001_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_0.wav,0.0,10.0,10.0,0,1,,pending,train
jazz_001_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_1.wav,10.0,20.0,10.0,1,1,,pending,train
jazz_001_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_2.wav,20.0,30.0,10.0,2,1,,pending,train
jazz_002_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_0.wav,0.0,10.0,10.0,0,2,,pending,val
jazz_002_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_1.wav,10.0,20.0,10.0,1,2,,pending,val
jazz_002_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_2.wav,20.0,30.0,10.0,2,2,,pending,val
jazz_003_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_0.wav,0.0,10.0,10.0,0,3,,pending,train
jazz_003_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_1.wav,10.0,20.0,10.0,1,3,,pending,train
jazz_003_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_2.wav,20.0,30.0,10.0,2,3,,pending,train
jazz_004_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_0.wav,0.0,10.0,10.0,0,4,,pending,test
jazz_004_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_1.wav,10.0,20.0,10.0,1,4,,pending,test
jazz_004_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_2.wav,20.0,30.0,10.0,2,4,,pending,test
jazz_005_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_0.wav,0.0,10.0,10.0,0,5,,pending,train
jazz_005_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_1.wav,10.0,20.0,10.0,1,5,,pending,train
jazz_005_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_2.wav,20.0,30.0,10.0,2,5,,pending,train
jazz_006_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_0.wav,0.0,10.0,10.0,0,6,,pending,train
jazz_006_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_1.wav,10.0,20.0,10.0,1,6,,pending,train
jazz_006_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_2.wav,20.0,30.0,10.0,2,6,,pending,train
jazz_007_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_0.wav,0.0,10.0,10.0,0,7,,pending,train
jazz_007_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_1.wav,10.0,20.0,10.0,1,7,,pending,train
jazz_007_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_2.wav,20.0,30.0,10.0,2,7,,pending,train
jazz_008_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_0.wav,0.0,10.0,10.0,0,8,,pending,test
jazz_008_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_1.wav,10.0,20.0,10.0,1,8,,pending,test
jazz_008_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_2.wav,20.0,30.0,10.0,2,8,,pending,test
jazz_009_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_0.wav,0.0,10.0,10.0,0,9,,pending,train
jazz_009_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_1.wav,10.0,20.0,10.0,1,9,,pending,train
jazz_009_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_2.wav,20.0,30.0,10.0,2,9,,pending,train
jazz_010_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_0.wav,0.0,10.0,10.0,0,10,,pending,test
jazz_010_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_1.wav,10.0,20.0,10.0,1,10,,pending,test
jazz_010_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_2.wav,20.0,30.0,10.0,2,10,,pending,test
jazz_011_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_0.wav,0.0,10.0,10.0,0,11,,pending,train
jazz_011_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_1.wav,10.0,20.0,10.0,1,11,,pending,train
jazz_011_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_2.wav,20.0,30.0,10.0,2,11,,pending,train
jazz_012_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_0.wav,0.0,10.0,10.0,0,12,,pending,train
jazz_012_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_1.wav,10.0,20.0,10.0,1,12,,pending,train
jazz_012_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_2.wav,20.0,30.0,10.0,2,12,,pending,train
jazz_013_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_0.wav,0.0,10.0,10.0,0,13,,pending,train
jazz_013_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_1.wav,10.0,20.0,10.0,1,13,,pending,train
jazz_013_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_2.wav,20.0,30.0,10.0,2,13,,pending,train
jazz_014_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_0.wav,0.0,10.0,10.0,0,14,,pending,train
jazz_014_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_1.wav,10.0,20.0,10.0,1,14,,pending,train
jazz_014_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_2.wav,20.0,30.0,10.0,2,14,,pending,train
jazz_015_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_0.wav,0.0,10.0,10.0,0,15,,pending,train
jazz_015_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_1.wav,10.0,20.0,10.0,1,15,,pending,train
jazz_015_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_2.wav,20.0,30.0,10.0,2,15,,pending,train
jazz_016_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_0.wav,0.0,10.0,10.0,0,16,,pending,train
jazz_016_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_1.wav,10.0,20.0,10.0,1,16,,pending,train
jazz_016_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_2.wav,20.0,30.0,10.0,2,16,,pending,train
jazz_017_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_0.wav,0.0,10.0,10.0,0,17,,pending,train
jazz_017_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_1.wav,10.0,20.0,10.0,1,17,,pending,train
jazz_017_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_2.wav,20.0,30.0,10.0,2,17,,pending,train
jazz_018_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_0.wav,0.0,10.0,10.0,0,18,,pending,train
jazz_018_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_1.wav,10.0,20.0,10.0,1,18,,pending,train
jazz_018_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_2.wav,20.0,30.0,10.0,2,18,,pending,train
jazz_019_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_0.wav,0.0,10.0,10.0,0,19,,pending,train
jazz_019_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_1.wav,10.0,20.0,10.0,1,19,,pending,train
jazz_019_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_2.wav,20.0,30.0,10.0,2,19,,pending,train
jazz_020_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_0.wav,0.0,10.0,10.0,0,20,,pending,val
jazz_020_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_1.wav,10.0,20.0,10.0,1,20,,pending,val
jazz_020_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_2.wav,20.0,30.0,10.0,2,20,,pending,val
jazz_021_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_0.wav,0.0,10.0,10.0,0,21,,pending,train
jazz_021_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_1.wav,10.0,20.0,10.0,1,21,,pending,train
jazz_021_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_2.wav,20.0,30.0,10.0,2,21,,pending,train
jazz_022_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_0.wav,0.0,10.0,10.0,0,22,,pending,train
jazz_022_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_1.wav,10.0,20.0,10.0,1,22,,pending,train
jazz_022_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_2.wav,20.0,30.0,10.0,2,22,,pending,train
jazz_023_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_0.wav,0.0,10.0,10.0,0,23,,pending,train
jazz_023_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_1.wav,10.0,20.0,10.0,1,23,,pending,train
jazz_023_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_2.wav,20.0,30.0,10.0,2,23,,pending,train
jazz_024_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_0.wav,0.0,10.0,10.0,0,24,,pending,val
jazz_024_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_1.wav,10.0,20.0,10.0,1,24,,pending,val
jazz_024_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_2.wav,20.0,30.0,10.0,2,24,,pending,val
jazz_025_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00025.wav,jazz.00025,/Users/ashfaquesami/425_project/data/clips_10s/jazz_025_0.wav,0.0,10.0,10.0,0,25,,pending,train
jazz_025_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00025.wav,jazz.00025,/Users/ashfaquesami/425_project/data/clips_10s/jazz_025_1.wav,10.0,20.0,10.0,1,25,,pending,train
jazz_025_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00025.wav,jazz.00025,/Users/ashfaquesami/425_project/data/clips_10s/jazz_025_2.wav,20.0,30.0,10.0,2,25,,pending,train
jazz_026_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00026.wav,jazz.00026,/Users/ashfaquesami/425_project/data/clips_10s/jazz_026_0.wav,0.0,10.0,10.0,0,26,,pending,train
jazz_026_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00026.wav,jazz.00026,/Users/ashfaquesami/425_project/data/clips_10s/jazz_026_1.wav,10.0,20.0,10.0,1,26,,pending,train
jazz_026_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00026.wav,jazz.00026,/Users/ashfaquesami/425_project/data/clips_10s/jazz_026_2.wav,20.0,30.0,10.0,2,26,,pending,train
jazz_027_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00027.wav,jazz.00027,/Users/ashfaquesami/425_project/data/clips_10s/jazz_027_0.wav,0.0,10.0,10.0,0,27,,pending,train
jazz_027_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00027.wav,jazz.00027,/Users/ashfaquesami/425_project/data/clips_10s/jazz_027_1.wav,10.0,20.0,10.0,1,27,,pending,train
jazz_027_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00027.wav,jazz.00027,/Users/ashfaquesami/425_project/data/clips_10s/jazz_027_2.wav,20.0,30.0,10.0,2,27,,pending,train
jazz_028_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00028.wav,jazz.00028,/Users/ashfaquesami/425_project/data/clips_10s/jazz_028_0.wav,0.0,10.0,10.0,0,28,,pending,train
jazz_028_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00028.wav,jazz.00028,/Users/ashfaquesami/425_project/data/clips_10s/jazz_028_1.wav,10.0,20.0,10.0,1,28,,pending,train
jazz_028_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00028.wav,jazz.00028,/Users/ashfaquesami/425_project/data/clips_10s/jazz_028_2.wav,20.0,30.0,10.0,2,28,,pending,train
jazz_029_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00029.wav,jazz.00029,/Users/ashfaquesami/425_project/data/clips_10s/jazz_029_0.wav,0.0,10.0,10.0,0,29,,pending,train
jazz_029_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00029.wav,jazz.00029,/Users/ashfaquesami/425_project/data/clips_10s/jazz_029_1.wav,10.0,20.0,10.0,1,29,,pending,train
jazz_029_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00029.wav,jazz.00029,/Users/ashfaquesami/425_project/data/clips_10s/jazz_029_2.wav,20.0,30.0,10.0,2,29,,pending,train
jazz_030_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00030.wav,jazz.00030,/Users/ashfaquesami/425_project/data/clips_10s/jazz_030_0.wav,0.0,10.0,10.0,0,30,,pending,train
jazz_030_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00030.wav,jazz.00030,/Users/ashfaquesami/425_project/data/clips_10s/jazz_030_1.wav,10.0,20.0,10.0,1,30,,pending,train
jazz_030_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00030.wav,jazz.00030,/Users/ashfaquesami/425_project/data/clips_10s/jazz_030_2.wav,20.0,30.0,10.0,2,30,,pending,train
jazz_031_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00031.wav,jazz.00031,/Users/ashfaquesami/425_project/data/clips_10s/jazz_031_0.wav,0.0,10.0,10.0,0,31,,pending,train
jazz_031_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00031.wav,jazz.00031,/Users/ashfaquesami/425_project/data/clips_10s/jazz_031_1.wav,10.0,20.0,10.0,1,31,,pending,train
jazz_031_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00031.wav,jazz.00031,/Users/ashfaquesami/425_project/data/clips_10s/jazz_031_2.wav,20.0,30.0,10.0,2,31,,pending,train
jazz_032_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00032.wav,jazz.00032,/Users/ashfaquesami/425_project/data/clips_10s/jazz_032_0.wav,0.0,10.0,10.0,0,32,,pending,train
jazz_032_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00032.wav,jazz.00032,/Users/ashfaquesami/425_project/data/clips_10s/jazz_032_1.wav,10.0,20.0,10.0,1,32,,pending,train
jazz_032_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00032.wav,jazz.00032,/Users/ashfaquesami/425_project/data/clips_10s/jazz_032_2.wav,20.0,30.0,10.0,2,32,,pending,train
jazz_033_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00033.wav,jazz.00033,/Users/ashfaquesami/425_project/data/clips_10s/jazz_033_0.wav,0.0,10.0,10.0,0,33,,pending,train
jazz_033_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00033.wav,jazz.00033,/Users/ashfaquesami/425_project/data/clips_10s/jazz_033_1.wav,10.0,20.0,10.0,1,33,,pending,train
